title,link,description,date,source
"Ahmedabad: Deputy SP VK Nayi arrested by Anti Corruption Bureau for false prohibition case, bribery - Daily News & Analysis",https://www.dnaindia.com/ahmedabad/report-ahmedabad-deputy-sp-vk-nayi-arrested-by-anti-corruption-bureau-for-false-prohibition-case-bribery-2695507," href=""https://www.dnaindia.com/ahmedabad/report-ahmedabad-deputy-sp-vk-nayi-arrested-by-anti-corruption-bureau-for-false-prohibition-case-bribery-2695507"" target=""_blank"">Ahmedabad: Deputy SP VK Nayi arrested by Anti Corruption Bureau for false prohibition case, bribery</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Daily News & Analysis</font",2018-12-13 08:00:00+00:00,Daily News & Analysis
Former Mongolian justice minister arrested for alleged corruption - Xinhua | English.news.cn - Xinhua,http://www.xinhuanet.com/english/2019-01/08/c_137728316.htm," href=""http://www.xinhuanet.com/english/2019-01/08/c_137728316.htm"" target=""_blank"">Former Mongolian justice minister arrested for alleged corruption - Xinhua | English.news.cn</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Xinhua</font",2019-01-08 08:00:00+00:00,Xinhua
Ex-Bloomberg LP executive among those arrested in fraud case - Daily Mail,https://www.dailymail.co.uk/news/article-6484567/Ex-Bloomberg-LP-executive-arrested-fraud-case.html," href=""https://www.dailymail.co.uk/news/article-6484567/Ex-Bloomberg-LP-executive-arrested-fraud-case.html"" target=""_blank"">Ex-Bloomberg LP executive among those arrested in fraud case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Daily Mail</font",2018-12-11 08:00:00+00:00,Daily Mail
Magistrate arrested for allegedly seeking bribe to drop case - TimesLIVE,https://www.timeslive.co.za/news/south-africa/2018-11-30-magistrate-arrested-for-allegedly-seeking-bribe-to-drop-case/," href=""https://www.timeslive.co.za/news/south-africa/2018-11-30-magistrate-arrested-for-allegedly-seeking-bribe-to-drop-case/"" target=""_blank"">Magistrate arrested for allegedly seeking bribe to drop case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TimesLIVE</font",2018-11-30 08:00:00+00:00,TimesLIVE
Prosecutors request arrest of Techint CEO Paolo Rocca - Buenos Aires Times,https://www.batimes.com.ar/news/argentina/prosecutors-request-arrest-of-techint-ceo-paolo-rocca.phtml," href=""https://www.batimes.com.ar/news/argentina/prosecutors-request-arrest-of-techint-ceo-paolo-rocca.phtml"" target=""_blank"">Prosecutors request arrest of Techint CEO Paolo Rocca</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Buenos Aires Times</font",2018-12-05 08:00:00+00:00,Buenos Aires Times
AIAC director resigns after arrest in corruption probe - GAR,https://globalarbitrationreview.com/aiac-director-resigns-after-arrest-in-corruption-probe," href=""https://globalarbitrationreview.com/aiac-director-resigns-after-arrest-in-corruption-probe"" target=""_blank"">AIAC director resigns after arrest in corruption probe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">GAR</font",2018-11-21 08:00:00+00:00,GAR
Ex-USAA official from San Antonio wants his Navy bribery case thrown out - San Antonio Express-News,https://www.expressnews.com/news/local/article/Ex-USAA-official-from-San-Antonio-wants-his-13552313.php," href=""https://www.expressnews.com/news/local/article/Ex-USAA-official-from-San-Antonio-wants-his-13552313.php"" target=""_blank"">Ex-USAA official from San Antonio wants his Navy bribery case thrown out</a>&nbsp;&nbsp;<font color=""#6f6f6f"">San Antonio Express-News</font",2019-01-22 08:00:00+00:00,San Antonio Express-News
Ex-federal officer in South Texas gets prison for bribery - WOAI,https://news4sanantonio.com/news/local/ex-federal-officer-in-south-texas-gets-prison-for-bribery," href=""https://news4sanantonio.com/news/local/ex-federal-officer-in-south-texas-gets-prison-for-bribery"" target=""_blank"">Ex-federal officer in South Texas gets prison for bribery</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WOAI</font",2019-01-29 08:00:00+00:00,WOAI
"Fourth deputy arrested after probe uncovers alleged bribery, sex with inmates - WBRZ",https://www.wbrz.com/news/fourth-deputy-arrested-after-probe-uncovers-alleged-bribery-sex-with-inmates/," href=""https://www.wbrz.com/news/fourth-deputy-arrested-after-probe-uncovers-alleged-bribery-sex-with-inmates/"" target=""_blank"">Fourth deputy arrested after probe uncovers alleged bribery, sex with inmates</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WBRZ</font",2018-12-05 08:00:00+00:00,WBRZ
Ex-deputy Alexandria governor handed 12 yrs in prison over bribery - Egypttoday,https://www.egypttoday.com/Article/1/64082/Ex-deputy-Alexandria-governor-handed-12-yrs-in-prison-over," href=""https://www.egypttoday.com/Article/1/64082/Ex-deputy-Alexandria-governor-handed-12-yrs-in-prison-over"" target=""_blank"">Ex-deputy Alexandria governor handed 12 yrs in prison over bribery</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Egypttoday</font",2019-01-30 08:00:00+00:00,Egypttoday
Metro cop who took R10 bribe is among seven arrested in two weeks - TimesLIVE,https://www.timeslive.co.za/news/2019-01-16-metro-cop-who-took-r10-bribe-is-among-seven-arrested-in-two-weeks/," href=""https://www.timeslive.co.za/news/2019-01-16-metro-cop-who-took-r10-bribe-is-among-seven-arrested-in-two-weeks/"" target=""_blank"">Metro cop who took R10 bribe is among seven arrested in two weeks</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TimesLIVE</font",2019-01-16 08:00:00+00:00,TimesLIVE
Former Mayor Reed official given 21 months in City Hall bribery case - Atlanta Journal Constitution,https://www.ajc.com/news/local-govt--politics/former-mayor-reed-official-given-months-city-hall-bribery-case/IJQmBtOM4Up2FRVov9Nw4J/," href=""https://www.ajc.com/news/local-govt--politics/former-mayor-reed-official-given-months-city-hall-bribery-case/IJQmBtOM4Up2FRVov9Nw4J/"" target=""_blank"">Former Mayor Reed official given 21 months in City Hall bribery case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Atlanta Journal Constitution</font",2019-01-29 08:00:00+00:00,Atlanta Journal Constitution
"From Jan. to Dec.: Egypt combating corruption, bribery - Egypttoday",https://www.egypttoday.com/Article/1/62600/From-Jan-to-Dec-Egypt-combating-corruption-bribery," href=""https://www.egypttoday.com/Article/1/62600/From-Jan-to-Dec-Egypt-combating-corruption-bribery"" target=""_blank"">From Jan. to Dec.: Egypt combating corruption, bribery</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Egypttoday</font",2018-12-26 08:00:00+00:00,Egypttoday
"Former PennDOT exec gets house arrest, $10K fine for taking bribes - PennLive",https://www.pennlive.com/news/2019/01/former-penndot-exec-gets-house-arrest-10k-fine-for-taking-bribes.html," href=""https://www.pennlive.com/news/2019/01/former-penndot-exec-gets-house-arrest-10k-fine-for-taking-bribes.html"" target=""_blank"">Former PennDOT exec gets house arrest, $10K fine for taking bribes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PennLive</font",2019-01-22 08:00:00+00:00,PennLive
"CBI No. 2 Rakesh Asthana Faces Arrest, To Be Probed For Bribe, Says Court - NDTV News",https://www.ndtv.com/india-news/cbi-no-2-rakesh-asthanas-petition-to-cancel-bribery-case-against-him-dismissed-by-delhi-high-court-1976295," href=""https://www.ndtv.com/india-news/cbi-no-2-rakesh-asthanas-petition-to-cancel-bribery-case-against-him-dismissed-by-delhi-high-court-1976295"" target=""_blank"">CBI No. 2 Rakesh Asthana Faces Arrest, To Be Probed For Bribe, Says Court</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NDTV News</font",2019-01-11 08:00:00+00:00,NDTV News
Man fined $100k for attempting to bribe police officer - Jamaica Observer,http://www.jamaicaobserver.com/latestnews/man_fined_$100k_for_attempting_bribe_police_officer," href=""http://www.jamaicaobserver.com/latestnews/man_fined_$100k_for_attempting_bribe_police_officer"" target=""_blank"">Man fined $100k for attempting to bribe police officer</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Jamaica Observer</font",2018-11-12 08:00:00+00:00,Jamaica Observer
"City ranks eighth in bribery, graft cases - Mumbai Mirror",https://mumbaimirror.indiatimes.com/mumbai/crime/city-ranks-eighth-in-bribery-graft-cases/articleshow/67446308.cms," href=""https://mumbaimirror.indiatimes.com/mumbai/crime/city-ranks-eighth-in-bribery-graft-cases/articleshow/67446308.cms"" target=""_blank"">City ranks eighth in bribery, graft cases</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mumbai Mirror</font",2019-01-09 08:00:00+00:00,Mumbai Mirror
Former Credit Suisse bankers arrested in London over ‘$2bn fraud scheme’ - The Independent,https://www.independent.co.uk/news/business/news/credit-suisse-bankers-arrest-london-mozambique-loan-fraud-scheme-a8711281.html," href=""https://www.independent.co.uk/news/business/news/credit-suisse-bankers-arrest-london-mozambique-loan-fraud-scheme-a8711281.html"" target=""_blank"">Former Credit Suisse bankers arrested in London over ‘$2bn fraud scheme’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Independent</font",2019-01-04 08:00:00+00:00,The Independent
Maha ACB arrests 3 Yavatmal Crime Branch cops for bribery - India.com News,https://www.india.com/news/agencies/maha-acb-arrests-3-yavatmal-crime-branch-cops-for-bribery-3512355/," href=""https://www.india.com/news/agencies/maha-acb-arrests-3-yavatmal-crime-branch-cops-for-bribery-3512355/"" target=""_blank"">Maha ACB arrests 3 Yavatmal Crime Branch cops for bribery</a>&nbsp;&nbsp;<font color=""#6f6f6f"">India.com News</font",2019-01-05 08:00:00+00:00,India.com News
Feds say CBP officer took $6K bribe to let in undocumented immigrant - Nogales International,https://www.nogalesinternational.com/news/feds-say-cbp-officer-took-k-bribe-to-let-in/article_f2141a44-e3b3-11e8-8145-879dc4210a96.html," href=""https://www.nogalesinternational.com/news/feds-say-cbp-officer-took-k-bribe-to-let-in/article_f2141a44-e3b3-11e8-8145-879dc4210a96.html"" target=""_blank"">Feds say CBP officer took $6K bribe to let in undocumented immigrant</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nogales International</font",2018-11-08 08:00:00+00:00,Nogales International
"Vitol, rival oil traders in spotlight of Brazil bribery probe - Reuters",https://www.reuters.com/article/us-brazil-corruption-oil-traders-insight-idUSKBN1OC0GP," href=""https://www.reuters.com/article/us-brazil-corruption-oil-traders-insight-idUSKBN1OC0GP"" target=""_blank"">Vitol, rival oil traders in spotlight of Brazil bribery probe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font",2018-12-12 08:00:00+00:00,Reuters
Anti-graft office detains person for offering €1 million bribe to police - Eng.Lsm.lv,https://eng.lsm.lv/article/society/crime/anti-graft-office-detains-person-for-offering-1-million-bribe-to-police.a303428/," href=""https://eng.lsm.lv/article/society/crime/anti-graft-office-detains-person-for-offering-1-million-bribe-to-police.a303428/"" target=""_blank"">Anti-graft office detains person for offering €1 million bribe to police</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Eng.Lsm.lv</font",2018-12-18 08:00:00+00:00,Eng.Lsm.lv
"South Jakarta court judge, employee arrested for alleged bribery - The Jakarta Post - Jakarta Post",https://www.thejakartapost.com/news/2018/11/28/south-jakarta-court-judge-employee-arrested-for-alleged-bribery.html," href=""https://www.thejakartapost.com/news/2018/11/28/south-jakarta-court-judge-employee-arrested-for-alleged-bribery.html"" target=""_blank"">South Jakarta court judge, employee arrested for alleged bribery - The Jakarta Post</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Jakarta Post</font",2018-11-28 08:00:00+00:00,Jakarta Post
Iran Sentences Two To Death Over Corruption - OCCRP,https://www.occrp.org/en/daily/8886-iran-sentences-two-to-death-over-corruption," href=""https://www.occrp.org/en/daily/8886-iran-sentences-two-to-death-over-corruption"" target=""_blank"">Iran Sentences Two To Death Over Corruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">OCCRP</font",2018-11-12 08:00:00+00:00,OCCRP
The FBI Is Shaking Up LA City Hall. They May Be Looking For Chinese Money - LAist,https://laist.com/2019/01/14/fbi_city_hall_corruption_huizar.php," href=""https://laist.com/2019/01/14/fbi_city_hall_corruption_huizar.php"" target=""_blank"">The FBI Is Shaking Up LA City Hall. They May Be Looking For Chinese Money</a>&nbsp;&nbsp;<font color=""#6f6f6f"">LAist</font",2019-01-14 08:00:00+00:00,LAist
Gujarat: Bribery cases with Anti-Corruption Bureau rise by 120% in 2018 - Daily News & Analysis,https://www.dnaindia.com/ahmedabad/report-gujarat-bribery-cases-with-anti-corruption-bureau-rise-by-120-in-2018-2698247," href=""https://www.dnaindia.com/ahmedabad/report-gujarat-bribery-cases-with-anti-corruption-bureau-rise-by-120-in-2018-2698247"" target=""_blank"">Gujarat: Bribery cases with Anti-Corruption Bureau rise by 120% in 2018</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Daily News & Analysis</font",2018-12-20 08:00:00+00:00,Daily News & Analysis
Rakesh Asthana bribery case: Delhi High Court denies bail to suspected middleman - Scroll.in,https://scroll.in/latest/901957/delhi-high-court-denies-bail-to-suspected-middleman-in-bribery-case-involving-rakesh-asthana," href=""https://scroll.in/latest/901957/delhi-high-court-denies-bail-to-suspected-middleman-in-bribery-case-involving-rakesh-asthana"" target=""_blank"">Rakesh Asthana bribery case: Delhi High Court denies bail to suspected middleman</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Scroll.in</font",2018-11-13 08:00:00+00:00,Scroll.in
Tehsildar arrested for taking bribe of Rs one crore - Business Standard,https://www.business-standard.com/article/pti-stories/tehsildar-arrested-for-taking-bribe-of-rs-one-crore-118122900695_1.html," href=""https://www.business-standard.com/article/pti-stories/tehsildar-arrested-for-taking-bribe-of-rs-one-crore-118122900695_1.html"" target=""_blank"">Tehsildar arrested for taking bribe of Rs one crore</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font",2018-12-29 08:00:00+00:00,Business Standard
title,link,description,date,source
Palm oil executives arrested in bribery scandal in Indonesia - Mongabay.com,https://news.mongabay.com/2018/10/palm-oil-executives-arrested-in-bribery-scandal-in-indonesia/," href=""https://news.mongabay.com/2018/10/palm-oil-executives-arrested-in-bribery-scandal-in-indonesia/"" target=""_blank"">Palm oil executives arrested in bribery scandal in Indonesia</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Mongabay.com</font",2018-10-30 07:00:00+00:00,Mongabay.com
Teacher Arrested After Seeking Bribes To Pass Students - Greek City Times,https://greekcitytimes.com/2018/10/02/teacher-arrested-after-seeking-bribes-to-pass-students/," href=""https://greekcitytimes.com/2018/10/02/teacher-arrested-after-seeking-bribes-to-pass-students/"" target=""_blank"">Teacher Arrested After Seeking Bribes To Pass Students</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Greek City Times</font",2018-10-02 07:00:00+00:00,Greek City Times
Indonesia arrests nine in bribery probe linked to $21 billion Lippo Group project - Reuters,https://www.reuters.com/article/us-indonesia-corruption-lippo-idUSKCN1MQ1MJ," href=""https://www.reuters.com/article/us-indonesia-corruption-lippo-idUSKCN1MQ1MJ"" target=""_blank"">Indonesia arrests nine in bribery probe linked to $21 billion Lippo Group project</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font",2018-10-16 07:00:00+00:00,Reuters
"Lobbyist arrested, accused of bribing state legislator - Rochester Democrat and Chronicle",https://www.democratandchronicle.com/story/news/2018/11/01/robert-scott-gaddy-arrested-joseph-errigo-bribery-fbi-whole-foods/1846549002/," href=""https://www.democratandchronicle.com/story/news/2018/11/01/robert-scott-gaddy-arrested-joseph-errigo-bribery-fbi-whole-foods/1846549002/"" target=""_blank"">Lobbyist arrested, accused of bribing state legislator</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Rochester Democrat and Chronicle</font",2018-11-01 07:00:00+00:00,Rochester Democrat and Chronicle
2 arrested on suspicion of bribing employees of government-owned defense company - The Times of Israel,https://www.timesofisrael.com/2-arrested-on-suspicion-of-bribing-employees-of-government-owned-defense-company/," href=""https://www.timesofisrael.com/2-arrested-on-suspicion-of-bribing-employees-of-government-owned-defense-company/"" target=""_blank"">2 arrested on suspicion of bribing employees of government-owned defense company</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Times of Israel</font",2018-10-03 07:00:00+00:00,The Times of Israel
Ex-head of Nigerian bank’s UK unit was arrested in bribery probe - Financial Times,https://www.ft.com/content/ea038254-b1d6-11e8-8d14-6f049d06439c," href=""https://www.ft.com/content/ea038254-b1d6-11e8-8d14-6f049d06439c"" target=""_blank"">Ex-head of Nigerian bank’s UK unit was arrested in bribery probe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Financial Times</font",2018-09-06 07:00:00+00:00,Financial Times
India Arrests Own Special Director of Investigation for Corruption - OCCRP,https://www.occrp.org/en/daily/8782-india-arrests-own-special-director-of-investigation-for-corruption," href=""https://www.occrp.org/en/daily/8782-india-arrests-own-special-director-of-investigation-for-corruption"" target=""_blank"">India Arrests Own Special Director of Investigation for Corruption</a>&nbsp;&nbsp;<font color=""#6f6f6f"">OCCRP</font",2018-10-23 07:00:00+00:00,OCCRP
Anti-Corruption Watchdog: Most Countries Ignore Anti-Foreign Bribery Laws - Voice of America,https://www.voanews.com/archive/anti-corruption-watchdog-most-countries-ignore-anti-foreign-bribery-laws," href=""https://www.voanews.com/archive/anti-corruption-watchdog-most-countries-ignore-anti-foreign-bribery-laws"" target=""_blank"">Anti-Corruption Watchdog: Most Countries Ignore Anti-Foreign Bribery Laws</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Voice of America</font",2018-09-12 07:00:00+00:00,Voice of America
"2 CPD officers indicted on bribery charge, allegedly traded crash report information for cash - WLS-TV",https://abc7chicago.com/cpd-bribery-charge-corruption-crash-info-sold/4174193/," href=""https://abc7chicago.com/cpd-bribery-charge-corruption-crash-info-sold/4174193/"" target=""_blank"">2 CPD officers indicted on bribery charge, allegedly traded crash report information for cash</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WLS-TV</font",2018-09-07 07:00:00+00:00,WLS-TV
Indonesia arrests executives of palm firms in bribery probe - Bangkok Post,https://www.bangkokpost.com/world/1566074/indonesia-arrests-executives-of-palm-firms-in-bribery-probe," href=""https://www.bangkokpost.com/world/1566074/indonesia-arrests-executives-of-palm-firms-in-bribery-probe"" target=""_blank"">Indonesia arrests executives of palm firms in bribery probe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Bangkok Post</font",2018-10-28 07:00:00+00:00,Bangkok Post
"Okeechobee correctional officer arrested on bribery, drug charges - WPEC",https://cbs12.com/news/local/okeechobee-correctional-officer-arrested-for-bribery-drug-charges," href=""https://cbs12.com/news/local/okeechobee-correctional-officer-arrested-for-bribery-drug-charges"" target=""_blank"">Okeechobee correctional officer arrested on bribery, drug charges</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WPEC</font",2018-09-21 07:00:00+00:00,WPEC
4 Louisiana businessmen charged in Chris Epps' corruption case - Jackson Clarion Ledger,https://www.clarionledger.com/story/news/2018/10/04/chris-epps-corruption-case-4-la-businessmen-charged-bribery/1524892002/," href=""https://www.clarionledger.com/story/news/2018/10/04/chris-epps-corruption-case-4-la-businessmen-charged-bribery/1524892002/"" target=""_blank"">4 Louisiana businessmen charged in Chris Epps' corruption case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Jackson Clarion Ledger</font",2018-10-04 07:00:00+00:00,Jackson Clarion Ledger
Colombia's Anti-Corruption Chief Pleads Guilty to Bribery - OCCRP,https://www.occrp.org/en/daily/8481-colombia-s-anti-corruption-chief-pleads-guilty-to-bribery," href=""https://www.occrp.org/en/daily/8481-colombia-s-anti-corruption-chief-pleads-guilty-to-bribery"" target=""_blank"">Colombia's Anti-Corruption Chief Pleads Guilty to Bribery</a>&nbsp;&nbsp;<font color=""#6f6f6f"">OCCRP</font",2018-08-17 07:00:00+00:00,OCCRP
Police arrest 83 suspects after Immigration Authority bribery scandal - The Jerusalem Post,https://www.jpost.com/israel-news/police-arrest-83-suspects-after-immigration-authority-bribery-scandal-565249," href=""https://www.jpost.com/israel-news/police-arrest-83-suspects-after-immigration-authority-bribery-scandal-565249"" target=""_blank"">Police arrest 83 suspects after Immigration Authority bribery scandal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Jerusalem Post</font",2018-08-19 07:00:00+00:00,The Jerusalem Post
Lady police officer arrested on bribery charges in Odisha - Kalinga TV,https://kalingatv.com/state/lady-police-officer-arrested-on-bribery-charges-in-odisha/," href=""https://kalingatv.com/state/lady-police-officer-arrested-on-bribery-charges-in-odisha/"" target=""_blank"">Lady police officer arrested on bribery charges in Odisha</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Kalinga TV</font",2018-08-13 07:00:00+00:00,Kalinga TV
Former Hidalgo city employee arrested on new bribery charge - Monitor,https://www.themonitor.com/2018/08/31/former-hidalgo-city-employee-arrested-on-new-bribery-charge/," href=""https://www.themonitor.com/2018/08/31/former-hidalgo-city-employee-arrested-on-new-bribery-charge/"" target=""_blank"">Former Hidalgo city employee arrested on new bribery charge</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Monitor</font",2018-08-31 07:00:00+00:00,Monitor
"2 senior Israel Land Authority officials, 5 others arrested in bribery probe - The Times of Israel",https://www.timesofisrael.com/2-senior-israel-land-authority-officials-5-others-arrested-in-bribery-probe/," href=""https://www.timesofisrael.com/2-senior-israel-land-authority-officials-5-others-arrested-in-bribery-probe/"" target=""_blank"">2 senior Israel Land Authority officials, 5 others arrested in bribery probe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Times of Israel</font",2018-10-10 07:00:00+00:00,The Times of Israel
Senior rabbinate official arrested on kashrut bribery suspicions - The Times of Israel,https://www.timesofisrael.com/senior-rabbinate-official-arrested-on-kashrut-bribery-suspicions/," href=""https://www.timesofisrael.com/senior-rabbinate-official-arrested-on-kashrut-bribery-suspicions/"" target=""_blank"">Senior rabbinate official arrested on kashrut bribery suspicions</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Times of Israel</font",2018-08-13 07:00:00+00:00,The Times of Israel
Rohtak: Haryana government official arrested on bribery charges - The Indian Express,https://indianexpress.com/article/cities/chandigarh/rohtak-haryana-government-official-arrested-on-bribery-charges-5351396/," href=""https://indianexpress.com/article/cities/chandigarh/rohtak-haryana-government-official-arrested-on-bribery-charges-5351396/"" target=""_blank"">Rohtak: Haryana government official arrested on bribery charges</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Indian Express</font",2018-09-12 07:00:00+00:00,The Indian Express
3 Charged With Corruption in Pakistan's Punjab - OCCRP,https://www.occrp.org/en/27-ccwatch/cc-watch-briefs/8568-3-charged-with-corruption-in-pakistan-s-punjab," href=""https://www.occrp.org/en/27-ccwatch/cc-watch-briefs/8568-3-charged-with-corruption-in-pakistan-s-punjab"" target=""_blank"">3 Charged With Corruption in Pakistan's Punjab</a>&nbsp;&nbsp;<font color=""#6f6f6f"">OCCRP</font",2018-09-11 07:00:00+00:00,OCCRP
"Five years after arrest, Navy bribery mastermind Leonard Francis testifies at deposition - The San Diego Union-Tribune",https://www.sandiegouniontribune.com/news/public-safety/sd-me-fat-leonard-depo-20180913-story.html," href=""https://www.sandiegouniontribune.com/news/public-safety/sd-me-fat-leonard-depo-20180913-story.html"" target=""_blank"">Five years after arrest, Navy bribery mastermind Leonard Francis testifies at deposition</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The San Diego Union-Tribune</font",2018-09-16 07:00:00+00:00,The San Diego Union-Tribune
Crystal City officials sentenced for taking bribes - San Antonio Express-News,https://www.expressnews.com/news/local/article/Crystal-City-officials-sentenced-for-taking-bribes-13345760.php," href=""https://www.expressnews.com/news/local/article/Crystal-City-officials-sentenced-for-taking-bribes-13345760.php"" target=""_blank"">Crystal City officials sentenced for taking bribes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">San Antonio Express-News</font",2018-10-29 07:00:00+00:00,San Antonio Express-News
MHADA officer arrested for taking bribe - Daily News & Analysis,https://www.dnaindia.com/mumbai/report-mhada-officer-arrested-for-taking-bribe-2681483," href=""https://www.dnaindia.com/mumbai/report-mhada-officer-arrested-for-taking-bribe-2681483"" target=""_blank"">MHADA officer arrested for taking bribe</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Daily News & Analysis</font",2018-11-01 07:00:00+00:00,Daily News & Analysis
"Veterans Affairs Worker In Colorado Arrested For Fraud, Bribery - KUNC",https://www.kunc.org/news/2018-09-20/veterans-affairs-worker-in-colorado-arrested-for-fraud-bribery," href=""https://www.kunc.org/news/2018-09-20/veterans-affairs-worker-in-colorado-arrested-for-fraud-bribery"" target=""_blank"">Veterans Affairs Worker In Colorado Arrested For Fraud, Bribery</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KUNC</font",2018-09-20 07:00:00+00:00,KUNC
Four Louisiana men indicted for prison bribery in Mississippi - WLOX,https://www.wlox.com/2018/10/05/four-louisiana-men-indicted-prison-bribery-mississippi/," href=""https://www.wlox.com/2018/10/05/four-louisiana-men-indicted-prison-bribery-mississippi/"" target=""_blank"">Four Louisiana men indicted for prison bribery in Mississippi</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WLOX</font",2018-10-05 07:00:00+00:00,WLOX
U.S. Drops Charges Against Ex-Senegal Official in Chinese Energy Bribery Case - The New York Times,https://www.nytimes.com/2018/09/15/business/cheikh-gadio-china-bribery-case.html," href=""https://www.nytimes.com/2018/09/15/business/cheikh-gadio-china-bribery-case.html"" target=""_blank"">U.S. Drops Charges Against Ex-Senegal Official in Chinese Energy Bribery Case</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The New York Times</font",2018-09-15 07:00:00+00:00,The New York Times
"Former Passaic official who admitted bribery hired by Murphy administration, report says - NorthJersey.com",https://www.northjersey.com/story/news/new-jersey/2018/09/17/former-passaic-official-who-admitted-bribery-hired-doe-report-says/1339908002/," href=""https://www.northjersey.com/story/news/new-jersey/2018/09/17/former-passaic-official-who-admitted-bribery-hired-doe-report-says/1339908002/"" target=""_blank"">Former Passaic official who admitted bribery hired by Murphy administration, report says</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NorthJersey.com</font",2018-09-17 07:00:00+00:00,NorthJersey.com
"Detroit Councilman Gabe Leland charged with taking $15,000 in bribes - Crain's Detroit Business",https://www.crainsdetroit.com/courts/detroit-councilman-gabe-leland-charged-taking-15000-bribes," href=""https://www.crainsdetroit.com/courts/detroit-councilman-gabe-leland-charged-taking-15000-bribes"" target=""_blank"">Detroit Councilman Gabe Leland charged with taking $15,000 in bribes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Crain's Detroit Business</font",2018-10-04 07:00:00+00:00,Crain's Detroit Business
"Customs officer in Nogales indicted on bribery, smuggling charges - Arizona Daily Star",https://tucson.com/news/local/customs-officer-in-nogales-indicted-on-bribery-smuggling-charges/article_d2d7dddd-96f4-5a35-ad39-f4fc0779a7dd.html," href=""https://tucson.com/news/local/customs-officer-in-nogales-indicted-on-bribery-smuggling-charges/article_d2d7dddd-96f4-5a35-ad39-f4fc0779a7dd.html"" target=""_blank"">Customs officer in Nogales indicted on bribery, smuggling charges</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Arizona Daily Star</font",2018-11-06 08:00:00+00:00,Arizona Daily Star
Senior Transportation Ministry official arrested on suspicion of taking bribes - The Times of Israel,https://www.timesofisrael.com/senior-transportation-ministry-official-arrested-on-suspicion-of-taking-bribes/," href=""https://www.timesofisrael.com/senior-transportation-ministry-official-arrested-on-suspicion-of-taking-bribes/"" target=""_blank"">Senior Transportation Ministry official arrested on suspicion of taking bribes</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Times of Israel</font",2018-10-03 07:00:00+00:00,The Times of Israel
