title,link,description,date,source
DOJ says Anthem knowingly submitted inaccurate Medicare Advantage information - IndyStar,https://www.indystar.com/story/news/local/indianapolis/2020/03/31/anthem-accused-medicare-fraud-department-justice/5097735002/," href=""https://www.indystar.com/story/news/local/indianapolis/2020/03/31/anthem-accused-medicare-fraud-department-justice/5097735002/"" target=""_blank"">DOJ says Anthem knowingly submitted inaccurate Medicare Advantage information</a>&nbsp;&nbsp;<font color=""#6f6f6f"">IndyStar</font",2020-03-31 07:00:00+00:00,IndyStar
2 women accused of insurance scam by faking allergic reactions at Cobb restaurants - Atlanta Journal Constitution,https://www.ajc.com/news/crime--law/women-accused-25k-insurance-scam-faking-allergic-reactions-cobb-restaurants/HqijgNFbTOV8TvcQvbkocM/," href=""https://www.ajc.com/news/crime--law/women-accused-25k-insurance-scam-faking-allergic-reactions-cobb-restaurants/HqijgNFbTOV8TvcQvbkocM/"" target=""_blank"">2 women accused of insurance scam by faking allergic reactions at Cobb restaurants</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Atlanta Journal Constitution</font",2020-04-30 07:00:00+00:00,Atlanta Journal Constitution
Man with Pierce County tax businesses accused of preparing false returns - Tacoma News Tribune,https://www.thenewstribune.com/news/local/crime/article241187496.html," href=""https://www.thenewstribune.com/news/local/crime/article241187496.html"" target=""_blank"">Man with Pierce County tax businesses accused of preparing false returns</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Tacoma News Tribune</font",2020-03-14 07:00:00+00:00,Tacoma News Tribune
Authorities searching for suspects accused of identity fraud in Dublin - 10TV,https://www.10tv.com/article/news/local/authorities-searching-suspects-accused-identity-fraud-dublin-2020-feb/530-a2f06c76-ee47-48ef-8e44-22c61dc13d36," href=""https://www.10tv.com/article/news/local/authorities-searching-suspects-accused-identity-fraud-dublin-2020-feb/530-a2f06c76-ee47-48ef-8e44-22c61dc13d36"" target=""_blank"">Authorities searching for suspects accused of identity fraud in Dublin</a>&nbsp;&nbsp;<font color=""#6f6f6f"">10TV</font",2020-02-23 08:00:00+00:00,10TV
"Illinois man charged with internet fraud charges, picked up at Bradley - Journal Inquirer",https://www.journalinquirer.com/crime_and_courts/illinois-man-charged-with-internet-fraud-charges-picked-up-at-bradley/article_920ed5c0-5d6b-11ea-930d-3f14ad75ac92.html," href=""https://www.journalinquirer.com/crime_and_courts/illinois-man-charged-with-internet-fraud-charges-picked-up-at-bradley/article_920ed5c0-5d6b-11ea-930d-3f14ad75ac92.html"" target=""_blank"">Illinois man charged with internet fraud charges, picked up at Bradley</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Journal Inquirer</font",2020-03-03 08:00:00+00:00,Journal Inquirer
3rd woman accused of travel fraud under program to fight violence against Native women - Billings Gazette,https://billingsgazette.com/news/state-and-regional/crime-and-courts/3rd-woman-accused-of-travel-fraud-under-program-to-fight-violence-against-native-women/article_60449f97-6ed5-5e6a-8ec3-71a3d9907613.html," href=""https://billingsgazette.com/news/state-and-regional/crime-and-courts/3rd-woman-accused-of-travel-fraud-under-program-to-fight-violence-against-native-women/article_60449f97-6ed5-5e6a-8ec3-71a3d9907613.html"" target=""_blank"">3rd woman accused of travel fraud under program to fight violence against Native women</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Billings Gazette</font",2020-01-31 08:00:00+00:00,Billings Gazette
FBI's most wanted 'white collar criminal' accused of supercar fraud arrested in Abu Dhabi - EsquireMe,https://www.esquireme.com/content/43508-fbis-most-wanted-white-collar-criminal-accused-of-supercar-fraud-arrested-in-abu-dhabi," href=""https://www.esquireme.com/content/43508-fbis-most-wanted-white-collar-criminal-accused-of-supercar-fraud-arrested-in-abu-dhabi"" target=""_blank"">FBI's most wanted 'white collar criminal' accused of supercar fraud arrested in Abu Dhabi</a>&nbsp;&nbsp;<font color=""#6f6f6f"">EsquireMe</font",2020-02-13 08:00:00+00:00,EsquireMe
Three of five accused of stealing from Lynn Haven change pleas - WJHG-TV,https://www.wjhg.com/content/news/Three-of-five-accused-of-stealing-from-Lynn-Haven-change-pleas-568175571.html," href=""https://www.wjhg.com/content/news/Three-of-five-accused-of-stealing-from-Lynn-Haven-change-pleas-568175571.html"" target=""_blank"">Three of five accused of stealing from Lynn Haven change pleas</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WJHG-TV</font",2020-02-25 08:00:00+00:00,WJHG-TV
title,link,description,date,source
Michigan Victims Wrongly Accused of Fraud Win Again in Court - U.S. News & World Report,https://www.usnews.com/news/politics/articles/2019-12-05/michigan-victims-wrongly-accused-of-fraud-win-again-in-court," href=""https://www.usnews.com/news/politics/articles/2019-12-05/michigan-victims-wrongly-accused-of-fraud-win-again-in-court"" target=""_blank"">Michigan Victims Wrongly Accused of Fraud Win Again in Court</a>&nbsp;&nbsp;<font color=""#6f6f6f"">U.S. News & World Report</font",2019-12-05 08:00:00+00:00,U.S. News & World Report
Isabel dos Santos: Africa's richest woman accused of fraud - BBC News,https://www.bbc.com/news/world-africa-51218501," href=""https://www.bbc.com/news/world-africa-51218501"" target=""_blank"">Isabel dos Santos: Africa's richest woman accused of fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BBC News</font",2020-01-23 08:00:00+00:00,BBC News
"Accused of fraud, Kansas researcher denies working for a Chinese university as he fights federal charge - The Washington Post",https://www.washingtonpost.com/education/2019/11/20/accused-fraud-kansas-researcher-denies-working-chinese-university-he-fights-federal-charge/," href=""https://www.washingtonpost.com/education/2019/11/20/accused-fraud-kansas-researcher-denies-working-chinese-university-he-fights-federal-charge/"" target=""_blank"">Accused of fraud, Kansas researcher denies working for a Chinese university as he fights federal charge</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Washington Post</font",2019-11-20 08:00:00+00:00,The Washington Post
Accused bank fraud suspect: Homeless recruited to try to cash fraudulent checks at banks - Clarion Ledger,https://www.clarionledger.com/story/news/local/2020/01/18/three-accused-bank-fraud-allegedly-altering-stolen-checks/4499615002/," href=""https://www.clarionledger.com/story/news/local/2020/01/18/three-accused-bank-fraud-allegedly-altering-stolen-checks/4499615002/"" target=""_blank"">Accused bank fraud suspect: Homeless recruited to try to cash fraudulent checks at banks</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Clarion Ledger</font",2020-01-18 08:00:00+00:00,Clarion Ledger
Clinton Portis among ex-NFL players accused of fraud - NBC News,https://www.nbcnews.com/news/us-news/clinton-portis-among-former-nfl-players-accused-fraud-against-league-n1100641," href=""https://www.nbcnews.com/news/us-news/clinton-portis-among-former-nfl-players-accused-fraud-against-league-n1100641"" target=""_blank"">Clinton Portis among ex-NFL players accused of fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NBC News</font",2019-12-12 08:00:00+00:00,NBC News
4 health company executives accused in $1B fraud scheme - ABC News,https://abcnews.go.com/US/wireStory/health-company-executives-accused-1b-fraud-scheme-67302500," href=""https://abcnews.go.com/US/wireStory/health-company-executives-accused-1b-fraud-scheme-67302500"" target=""_blank"">4 health company executives accused in $1B fraud scheme</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ABC News</font",2019-11-25 08:00:00+00:00,ABC News
Roswell Police search for woman accused of fraud - KRQE News 13,https://www.krqe.com/news/crime/roswell-police-search-for-woman-accused-of-fraud/," href=""https://www.krqe.com/news/crime/roswell-police-search-for-woman-accused-of-fraud/"" target=""_blank"">Roswell Police search for woman accused of fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KRQE News 13</font",2019-12-13 08:00:00+00:00,KRQE News 13
What you need to know about the fraud allegations against Community Health - IndyStar,https://www.indystar.com/story/news/2020/01/08/community-health-network-indiana-accused-fraud-what-we-know-case/2845828001/," href=""https://www.indystar.com/story/news/2020/01/08/community-health-network-indiana-accused-fraud-what-we-know-case/2845828001/"" target=""_blank"">What you need to know about the fraud allegations against Community Health</a>&nbsp;&nbsp;<font color=""#6f6f6f"">IndyStar</font",2020-01-08 08:00:00+00:00,IndyStar
"Priest, ex-spokesman for 9 Indian dioceses, arrested, accused of fraud - National Catholic Reporter",https://www.ncronline.org/news/quick-reads/priest-ex-spokesman-9-indian-dioceses-arrested-accused-fraud," href=""https://www.ncronline.org/news/quick-reads/priest-ex-spokesman-9-indian-dioceses-arrested-accused-fraud"" target=""_blank"">Priest, ex-spokesman for 9 Indian dioceses, arrested, accused of fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">National Catholic Reporter</font",2019-12-12 08:00:00+00:00,National Catholic Reporter
Man Accused of Fraud in the Poconos Arrested in Florida - PAHomePage.com,https://www.pahomepage.com/news/man-accused-of-fraud-in-the-poconos-arrested-in-florida/," href=""https://www.pahomepage.com/news/man-accused-of-fraud-in-the-poconos-arrested-in-florida/"" target=""_blank"">Man Accused of Fraud in the Poconos Arrested in Florida</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PAHomePage.com</font",2019-12-06 08:00:00+00:00,PAHomePage.com
"Elkhart company founder accused of fraud had $98 million fortune, including 281 vehicles - South Bend Tribune",https://www.southbendtribune.com/news/business/elkhart-company-founder-accused-of-fraud-had-98-million-fortune-including-281-vehicles/article_32ce73ea-eb9a-5187-a650-5c0043ba2ca8.html," href=""https://www.southbendtribune.com/news/business/elkhart-company-founder-accused-of-fraud-had-98-million-fortune-including-281-vehicles/article_32ce73ea-eb9a-5187-a650-5c0043ba2ca8.html"" target=""_blank"">Elkhart company founder accused of fraud had $98 million fortune, including 281 vehicles</a>&nbsp;&nbsp;<font color=""#6f6f6f"">South Bend Tribune</font",2019-11-27 08:00:00+00:00,South Bend Tribune
"Over 230 'Elkhart Collection' cars, owned by businessman accused of fraud, to be auctioned - South Bend Tribune",https://www.southbendtribune.com/news/local/over-230-elkhart-collection-cars-owned-by-businessman-accused-of-fraud-to-be-auctioned/article_e922c2c6-3968-11ea-913c-2fb0db7d6c77.html," href=""https://www.southbendtribune.com/news/local/over-230-elkhart-collection-cars-owned-by-businessman-accused-of-fraud-to-be-auctioned/article_e922c2c6-3968-11ea-913c-2fb0db7d6c77.html"" target=""_blank"">Over 230 'Elkhart Collection' cars, owned by businessman accused of fraud, to be auctioned</a>&nbsp;&nbsp;<font color=""#6f6f6f"">South Bend Tribune</font",2020-01-18 08:00:00+00:00,South Bend Tribune
Priyanka Chopra's Favorite Coding Bootcamp Accused of 'Fraud' - The Daily Beast,https://www.thedailybeast.com/priyanka-chopras-favorite-coding-bootcamp-holberton-accused-of-fraud," href=""https://www.thedailybeast.com/priyanka-chopras-favorite-coding-bootcamp-holberton-accused-of-fraud"" target=""_blank"">Priyanka Chopra's Favorite Coding Bootcamp Accused of 'Fraud'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Daily Beast</font",2020-01-28 08:00:00+00:00,The Daily Beast
Homeless Services Provider With $600 Million In City Contracts Accused Of Fraud - Gothamist,https://gothamist.com/news/homeless-services-provider-600-million-city-contracts-accused-fraud," href=""https://gothamist.com/news/homeless-services-provider-600-million-city-contracts-accused-fraud"" target=""_blank"">Homeless Services Provider With $600 Million In City Contracts Accused Of Fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Gothamist</font",2020-01-30 08:00:00+00:00,Gothamist
Rockville man arrested and accused of mortgage fraud - The Washington Post,https://www.washingtonpost.com/local/public-safety/william-wayland-arrested-in-prince-georges-accused-of-mortgage-fraud/2020/01/07/d5a9225c-3167-11ea-a053-dc6d944ba776_story.html," href=""https://www.washingtonpost.com/local/public-safety/william-wayland-arrested-in-prince-georges-accused-of-mortgage-fraud/2020/01/07/d5a9225c-3167-11ea-a053-dc6d944ba776_story.html"" target=""_blank"">Rockville man arrested and accused of mortgage fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Washington Post</font",2020-01-07 08:00:00+00:00,The Washington Post
"Contractor accused of fraud completes jail time, but some consumers left out of deal - KGO-TV",https://abc7news.com/contractor-fraud-breach-of-contract-paid-for-services-not-rendered-consumers-beware/5699608/," href=""https://abc7news.com/contractor-fraud-breach-of-contract-paid-for-services-not-rendered-consumers-beware/5699608/"" target=""_blank"">Contractor accused of fraud completes jail time, but some consumers left out of deal</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KGO-TV</font",2019-11-19 08:00:00+00:00,KGO-TV
Freeport Auto Zone employee accused of fraud - Freeport Journal-Standard,https://www.journalstandard.com/news/20200121/freeport-auto-zone-employee-accused-of-fraud," href=""https://www.journalstandard.com/news/20200121/freeport-auto-zone-employee-accused-of-fraud"" target=""_blank"">Freeport Auto Zone employee accused of fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Freeport Journal-Standard</font",2020-01-21 08:00:00+00:00,Freeport Journal-Standard
"Central Ohio Crime Stoppers working to identify man, woman accused of fraud - ABC6OnYourSide.com",http://abc6onyourside.com/news/local/central-ohio-crime-stoppers-working-to-identify-man-woman-accused-of-fraud," href=""http://abc6onyourside.com/news/local/central-ohio-crime-stoppers-working-to-identify-man-woman-accused-of-fraud"" target=""_blank"">Central Ohio Crime Stoppers working to identify man, woman accused of fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ABC6OnYourSide.com</font",2019-12-25 08:00:00+00:00,ABC6OnYourSide.com
Avenatti jailed amid new fraud accusations - Los Angeles Times,https://www.latimes.com/california/story/2020-01-15/michael-avenatti-arrested-new-fraud-allegations," href=""https://www.latimes.com/california/story/2020-01-15/michael-avenatti-arrested-new-fraud-allegations"" target=""_blank"">Avenatti jailed amid new fraud accusations</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Los Angeles Times</font",2020-01-15 08:00:00+00:00,Los Angeles Times
Ex-Broker Convicted of Fraud in Unusual Prosecution - U.S. News & World Report,https://www.usnews.com/news/us/articles/2020-01-30/ex-financial-planner-convicted-of-fraud," href=""https://www.usnews.com/news/us/articles/2020-01-30/ex-financial-planner-convicted-of-fraud"" target=""_blank"">Ex-Broker Convicted of Fraud in Unusual Prosecution</a>&nbsp;&nbsp;<font color=""#6f6f6f"">U.S. News & World Report</font",2020-01-30 08:00:00+00:00,U.S. News & World Report
Autonomy founder Mike Lynch accused of lying in fraud trial - The Guardian,https://www.theguardian.com/business/2019/dec/12/autonomy-founder-mike-lynch-accused-of-lying-in-trial," href=""https://www.theguardian.com/business/2019/dec/12/autonomy-founder-mike-lynch-accused-of-lying-in-trial"" target=""_blank"">Autonomy founder Mike Lynch accused of lying in fraud trial</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Guardian</font",2019-12-12 08:00:00+00:00,The Guardian
"CVS, Omnicare accused of prescription drug fraud by feds - ModernHealthcare.com",https://www.modernhealthcare.com/legal/doj-accuses-cvs-omnicare-fraudulently-billing-illegally-dispensed-drugs," href=""https://www.modernhealthcare.com/legal/doj-accuses-cvs-omnicare-fraudulently-billing-illegally-dispensed-drugs"" target=""_blank"">CVS, Omnicare accused of prescription drug fraud by feds</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ModernHealthcare.com</font",2019-12-17 08:00:00+00:00,ModernHealthcare.com
Ouachita woman accused of $10K in welfare fraud - The News Star,https://www.thenewsstar.com/story/news/crime/2020/01/29/ouachita-woman-accused-10-k-welfare-fraud/4614297002/," href=""https://www.thenewsstar.com/story/news/crime/2020/01/29/ouachita-woman-accused-10-k-welfare-fraud/4614297002/"" target=""_blank"">Ouachita woman accused of $10K in welfare fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The News Star</font",2020-01-29 08:00:00+00:00,The News Star
Feds accuse Community Health Network of Medicare fraud - IndyStar,https://www.indystar.com/story/news/2020/01/07/community-health-network-indiana-accused-medicare-fraud-whistleblower/2832937001/," href=""https://www.indystar.com/story/news/2020/01/07/community-health-network-indiana-accused-medicare-fraud-whistleblower/2832937001/"" target=""_blank"">Feds accuse Community Health Network of Medicare fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">IndyStar</font",2020-01-07 08:00:00+00:00,IndyStar
Redding real estate agent accused of insurance fraud after Carr Fire - Record Searchlight,https://www.redding.com/story/news/local/2020/01/22/redding-real-estate-agent-accused-insurance-fraud-after-carr-fire/4548751002/," href=""https://www.redding.com/story/news/local/2020/01/22/redding-real-estate-agent-accused-insurance-fraud-after-carr-fire/4548751002/"" target=""_blank"">Redding real estate agent accused of insurance fraud after Carr Fire</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Record Searchlight</font",2020-01-22 08:00:00+00:00,Record Searchlight
"Airline founder accused of bank fraud and laundering money to shop for jets, a Rolls Royce and Prada - CNN",https://www.cnn.com/2019/11/23/africa/nigeria-airline-founder-bank-fraud/index.html," href=""https://www.cnn.com/2019/11/23/africa/nigeria-airline-founder-bank-fraud/index.html"" target=""_blank"">Airline founder accused of bank fraud and laundering money to shop for jets, a Rolls Royce and Prada</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CNN</font",2019-11-23 08:00:00+00:00,CNN
This Top-Performing Pot Stock Was Accused of Fraud - Motley Fool,https://www.fool.com/investing/2019/12/19/this-top-performing-pot-stock-was-accused-of-fraud.aspx," href=""https://www.fool.com/investing/2019/12/19/this-top-performing-pot-stock-was-accused-of-fraud.aspx"" target=""_blank"">This Top-Performing Pot Stock Was Accused of Fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Motley Fool</font",2019-12-19 08:00:00+00:00,Motley Fool
"15 VA employees accused of fraud - WSVN 7News | Miami News, Weather, Sports | Fort Lauderdale",https://wsvn.com/news/local/miami-dade/15-va-employees-accused-of-fraud/," href=""https://wsvn.com/news/local/miami-dade/15-va-employees-accused-of-fraud/"" target=""_blank"">15 VA employees accused of fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WSVN 7News | Miami News, Weather, Sports | Fort Lauderdale</font",2019-12-11 08:00:00+00:00,"WSVN 7News | Miami News, Weather, Sports | Fort Lauderdale"
Man Accused in $9M Embezzlement Pleads Guilty to Bank Fraud - U.S. News & World Report,https://www.usnews.com/news/best-states/arkansas/articles/2020-01-08/man-accused-in-9m-embezzlement-pleads-guilty-to-bank-fraud," href=""https://www.usnews.com/news/best-states/arkansas/articles/2020-01-08/man-accused-in-9m-embezzlement-pleads-guilty-to-bank-fraud"" target=""_blank"">Man Accused in $9M Embezzlement Pleads Guilty to Bank Fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">U.S. News & World Report</font",2020-01-08 08:00:00+00:00,U.S. News & World Report
World Class accused of fraud in new lawsuit - Austin Business Journal,https://www.bizjournals.com/austin/news/2019/12/19/world-class-accused-of-fraud-in-new-lawsuit.html," href=""https://www.bizjournals.com/austin/news/2019/12/19/world-class-accused-of-fraud-in-new-lawsuit.html"" target=""_blank"">World Class accused of fraud in new lawsuit</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Austin Business Journal</font",2019-12-19 08:00:00+00:00,Austin Business Journal
Officials searching for pair accused of committing fraud at Columbus department store - 10TV,https://www.10tv.com/article/news/local/officials-searching-pair-accused-committing-fraud-columbus-department-store-2020-jan/530-1cc149d5-422e-426c-8c36-75e78ba62bc3," href=""https://www.10tv.com/article/news/local/officials-searching-pair-accused-committing-fraud-columbus-department-store-2020-jan/530-1cc149d5-422e-426c-8c36-75e78ba62bc3"" target=""_blank"">Officials searching for pair accused of committing fraud at Columbus department store</a>&nbsp;&nbsp;<font color=""#6f6f6f"">10TV</font",2020-01-03 08:00:00+00:00,10TV
Trump Accused Of Bribery And Fraud In Impeachment Report That Sets Up Senate Trial - Forbes,https://www.forbes.com/sites/isabeltogoh/2019/12/16/trump-accused-of-bribery-and-fraud-in-impeachment-report-that-sets-up-senate-trial/," href=""https://www.forbes.com/sites/isabeltogoh/2019/12/16/trump-accused-of-bribery-and-fraud-in-impeachment-report-that-sets-up-senate-trial/"" target=""_blank"">Trump Accused Of Bribery And Fraud In Impeachment Report That Sets Up Senate Trial</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Forbes</font",2019-12-16 08:00:00+00:00,Forbes
"Virginia doctor jailed for 'unnecessary surgeries on unsuspecting patients,' charged with health care fraud - USA TODAY",https://www.usatoday.com/story/news/nation/2019/11/11/javaid-perwaiz-virginia-doctor-accused-unneeded-surgeries-jailed-fraud/2569686001/," href=""https://www.usatoday.com/story/news/nation/2019/11/11/javaid-perwaiz-virginia-doctor-accused-unneeded-surgeries-jailed-fraud/2569686001/"" target=""_blank"">Virginia doctor jailed for 'unnecessary surgeries on unsuspecting patients,' charged with health care fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">USA TODAY</font",2019-11-11 08:00:00+00:00,USA TODAY
"Former Grayling Brewery Owners Accused of Fraud, Liquor Violations - 9&10 News",https://www.9and10news.com/2020/01/27/grayling-brewery-owners-accused-of-fraud-liquor-violations/," href=""https://www.9and10news.com/2020/01/27/grayling-brewery-owners-accused-of-fraud-liquor-violations/"" target=""_blank"">Former Grayling Brewery Owners Accused of Fraud, Liquor Violations</a>&nbsp;&nbsp;<font color=""#6f6f6f"">9&10 News</font",2020-01-27 08:00:00+00:00,9&10 News
Former AIDS ministry executive accused of fraud - LEX18 Lexington KY News,https://www.lex18.com/homepage-showcase/former-aids-ministry-executive-accused-of-fraud," href=""https://www.lex18.com/homepage-showcase/former-aids-ministry-executive-accused-of-fraud"" target=""_blank"">Former AIDS ministry executive accused of fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">LEX18 Lexington KY News</font",2020-01-18 08:00:00+00:00,LEX18 Lexington KY News
State appealing ruling in unemployment insurance fraud lawsuit to Michigan Supreme Court - Michigan Radio,https://www.michiganradio.org/post/state-appealing-ruling-unemployment-insurance-fraud-lawsuit-michigan-supreme-court," href=""https://www.michiganradio.org/post/state-appealing-ruling-unemployment-insurance-fraud-lawsuit-michigan-supreme-court"" target=""_blank"">State appealing ruling in unemployment insurance fraud lawsuit to Michigan Supreme Court</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Michigan Radio</font",2020-01-17 08:00:00+00:00,Michigan Radio
"AG: Father, son accused of fraud ordered to pay over $120K in restitution, fines - WJAC Johnstown",https://wjactv.com/news/local/ag-father-son-accused-of-fraud-ordered-to-pay-over-120k-in-restitution-fines," href=""https://wjactv.com/news/local/ag-father-son-accused-of-fraud-ordered-to-pay-over-120k-in-restitution-fines"" target=""_blank"">AG: Father, son accused of fraud ordered to pay over $120K in restitution, fines</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WJAC Johnstown</font",2020-01-20 08:00:00+00:00,WJAC Johnstown
Here’s why the man accused of killing his family in Celebration is facing federal charges - WKMG News 6 & ClickOrlando,https://www.clickorlando.com/news/local/2020/01/16/heres-why-the-man-accused-of-killing-his-family-is-facing-federal-charges/," href=""https://www.clickorlando.com/news/local/2020/01/16/heres-why-the-man-accused-of-killing-his-family-is-facing-federal-charges/"" target=""_blank"">Here’s why the man accused of killing his family in Celebration is facing federal charges</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WKMG News 6 & ClickOrlando</font",2020-01-15 08:00:00+00:00,WKMG News 6 & ClickOrlando
Bay Harbor Islands' Town Attorney Craig Sherman Accused of Fraud in Lawsuit - Miami New Times,https://www.miaminewtimes.com/news/bay-harbor-islands-town-attorney-craig-sherman-accused-of-fraud-in-lawsuit-11350713," href=""https://www.miaminewtimes.com/news/bay-harbor-islands-town-attorney-craig-sherman-accused-of-fraud-in-lawsuit-11350713"" target=""_blank"">Bay Harbor Islands' Town Attorney Craig Sherman Accused of Fraud in Lawsuit</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Miami New Times</font",2019-12-18 08:00:00+00:00,Miami New Times
"Ex-bank exec accused of more bank fraud, false records - Billings Gazette",https://billingsgazette.com/news/state-and-regional/crime-and-courts/ex-bank-exec-accused-of-more-bank-fraud-false-records/article_c8896b60-7cb9-5db5-b18b-71c3ef6d3465.html," href=""https://billingsgazette.com/news/state-and-regional/crime-and-courts/ex-bank-exec-accused-of-more-bank-fraud-false-records/article_c8896b60-7cb9-5db5-b18b-71c3ef6d3465.html"" target=""_blank"">Ex-bank exec accused of more bank fraud, false records</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Billings Gazette</font",2019-12-03 08:00:00+00:00,Billings Gazette
Woman on parole for Colorado cancer fraud accused of embezzling from Lincoln chiropractor - Beatrice Daily Sun,https://beatricedailysun.com/news/local/crime-and-courts/woman-on-parole-for-colorado-cancer-fraud-accused-of-embezzling/article_6cc6e27c-d399-5b6a-8c79-284e3fda66cf.html," href=""https://beatricedailysun.com/news/local/crime-and-courts/woman-on-parole-for-colorado-cancer-fraud-accused-of-embezzling/article_6cc6e27c-d399-5b6a-8c79-284e3fda66cf.html"" target=""_blank"">Woman on parole for Colorado cancer fraud accused of embezzling from Lincoln chiropractor</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Beatrice Daily Sun</font",2019-12-03 08:00:00+00:00,Beatrice Daily Sun
FINRA Upholds Bar on Broker Accused of Fraud - ThinkAdvisor,https://www.thinkadvisor.com/2019/12/12/finra-upholds-bar-on-broker-accused-of-fraud/," href=""https://www.thinkadvisor.com/2019/12/12/finra-upholds-bar-on-broker-accused-of-fraud/"" target=""_blank"">FINRA Upholds Bar on Broker Accused of Fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ThinkAdvisor</font",2019-12-12 08:00:00+00:00,ThinkAdvisor
"Religare fraud: Singh brothers & co-accused laundered Rs 2,100 crores, ED tells court - Economic Times",https://economictimes.indiatimes.com/news/politics-and-nation/religare-fraud-singh-brothers-co-accused-laundered-rs-2100-crores-ed-tells-court/articleshow/73190405.cms," href=""https://economictimes.indiatimes.com/news/politics-and-nation/religare-fraud-singh-brothers-co-accused-laundered-rs-2100-crores-ed-tells-court/articleshow/73190405.cms"" target=""_blank"">Religare fraud: Singh brothers & co-accused laundered Rs 2,100 crores, ED tells court</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Economic Times</font",2020-01-11 08:00:00+00:00,Economic Times
"Dad accused of killing family in Celebration, Florida, was under federal investigation for fraud - NBC News",https://www.nbcnews.com/news/us-news/dad-accused-killing-family-celebration-florida-was-under-federal-investigation-n1117956," href=""https://www.nbcnews.com/news/us-news/dad-accused-killing-family-celebration-florida-was-under-federal-investigation-n1117956"" target=""_blank"">Dad accused of killing family in Celebration, Florida, was under federal investigation for fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NBC News</font",2020-01-17 08:00:00+00:00,NBC News
"Iowa radio host Marty Tirrell pleads guilty to fraud charge, could face 20 years in prison - Des Moines Register",https://www.desmoinesregister.com/story/news/crime-and-courts/2019/12/06/iowa-radio-host-marty-tirrell-accused-scamming-people-plea-deal/4358102002/," href=""https://www.desmoinesregister.com/story/news/crime-and-courts/2019/12/06/iowa-radio-host-marty-tirrell-accused-scamming-people-plea-deal/4358102002/"" target=""_blank"">Iowa radio host Marty Tirrell pleads guilty to fraud charge, could face 20 years in prison</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Des Moines Register</font",2019-12-06 08:00:00+00:00,Des Moines Register
Man accused of credit card fraud - KGNS.tv,https://www.kgns.tv/content/news/Man-accused-of-credit-card-fraud-565975711.html," href=""https://www.kgns.tv/content/news/Man-accused-of-credit-card-fraud-565975711.html"" target=""_blank"">Man accused of credit card fraud</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KGNS.tv</font",2019-12-09 08:00:00+00:00,KGNS.tv
Post Office IT fiasco: 'Decade of hell' for accused - BBC News,https://www.bbc.com/news/uk-england-50747143," href=""https://www.bbc.com/news/uk-england-50747143"" target=""_blank"">Post Office IT fiasco: 'Decade of hell' for accused</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BBC News</font",2019-12-15 08:00:00+00:00,BBC News
