title,link,description,date,source
"Researchers develop low-cost, easy-to-use emergency ventilator for COVID-19 patients - Science Daily",https://www.sciencedaily.com/releases/2020/06/200624100041.htm," href=""https://www.sciencedaily.com/releases/2020/06/200624100041.htm"" target=""_blank"">Researchers develop low-cost, easy-to-use emergency ventilator for COVID-19 patients</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-06-24 07:00:00+00:00,Science Daily
Scientists create first roadmap of human skeletal muscle development: Findings could lead to better methods for creating muscle cells from stem cells - Science Daily,https://www.sciencedaily.com/releases/2020/05/200511154913.htm," href=""https://www.sciencedaily.com/releases/2020/05/200511154913.htm"" target=""_blank"">Scientists create first roadmap of human skeletal muscle development: Findings could lead to better methods for creating muscle cells from stem cells</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-05-11 07:00:00+00:00,Science Daily
SMART researchers uncover new anti-phage defence mechanisms in bacteria - Science Daily,https://www.sciencedaily.com/releases/2020/05/200506133608.htm," href=""https://www.sciencedaily.com/releases/2020/05/200506133608.htm"" target=""_blank"">SMART researchers uncover new anti-phage defence mechanisms in bacteria</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-05-06 07:00:00+00:00,Science Daily
Team shares blueprint for adapting academic research center to SARS-CoV-2 testing lab - Science Daily,https://www.sciencedaily.com/releases/2020/05/200512134600.htm," href=""https://www.sciencedaily.com/releases/2020/05/200512134600.htm"" target=""_blank"">Team shares blueprint for adapting academic research center to SARS-CoV-2 testing lab</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-05-12 07:00:00+00:00,Science Daily
"Scientists use light to accelerate supercurrents, access forbidden light, quantum world - Science Daily",https://www.sciencedaily.com/releases/2020/05/200519165847.htm," href=""https://www.sciencedaily.com/releases/2020/05/200519165847.htm"" target=""_blank"">Scientists use light to accelerate supercurrents, access forbidden light, quantum world</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-05-19 07:00:00+00:00,Science Daily
Stretch and flow: Research sheds light on unusual properties of well-known materials - Science Daily,https://www.sciencedaily.com/releases/2020/05/200518154933.htm," href=""https://www.sciencedaily.com/releases/2020/05/200518154933.htm"" target=""_blank"">Stretch and flow: Research sheds light on unusual properties of well-known materials</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-05-18 07:00:00+00:00,Science Daily
"Genome study links DNA changes to the risks of specific breast cancer subtypes: Findings may eventually improve ability to predict breast cancer risks, even at specific breast cancer subtype level - Science Daily",https://www.sciencedaily.com/releases/2020/05/200518144849.htm," href=""https://www.sciencedaily.com/releases/2020/05/200518144849.htm"" target=""_blank"">Genome study links DNA changes to the risks of specific breast cancer subtypes: Findings may eventually improve ability to predict breast cancer risks, even at specific breast cancer subtype level</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-05-18 07:00:00+00:00,Science Daily
Could hotel service robots help the hospitality industry after COVID-19? - Science Daily,https://www.sciencedaily.com/releases/2020/05/200506104421.htm," href=""https://www.sciencedaily.com/releases/2020/05/200506104421.htm"" target=""_blank"">Could hotel service robots help the hospitality industry after COVID-19?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-05-06 07:00:00+00:00,Science Daily
"Researchers find resilience, not loneliness in nationwide study of pandemic response - Science Daily",https://www.sciencedaily.com/releases/2020/06/200622095016.htm," href=""https://www.sciencedaily.com/releases/2020/06/200622095016.htm"" target=""_blank"">Researchers find resilience, not loneliness in nationwide study of pandemic response</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-06-22 07:00:00+00:00,Science Daily
Avoiding food contamination with a durable coating for hard surfaces - Science Daily,https://www.sciencedaily.com/releases/2020/07/200716111650.htm," href=""https://www.sciencedaily.com/releases/2020/07/200716111650.htm"" target=""_blank"">Avoiding food contamination with a durable coating for hard surfaces</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-07-16 07:00:00+00:00,Science Daily
Scientists ID gene responsible for deadly glioblastoma - Science Daily,https://www.sciencedaily.com/releases/2020/07/200714102101.htm," href=""https://www.sciencedaily.com/releases/2020/07/200714102101.htm"" target=""_blank"">Scientists ID gene responsible for deadly glioblastoma</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-07-14 07:00:00+00:00,Science Daily
Undergraduate student discovers 18 new species of aquatic beetle in South America - Science Daily,https://www.sciencedaily.com/releases/2020/06/200622133024.htm," href=""https://www.sciencedaily.com/releases/2020/06/200622133024.htm"" target=""_blank"">Undergraduate student discovers 18 new species of aquatic beetle in South America</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-06-22 07:00:00+00:00,Science Daily
COVID-19 lockdown caused 50 percent global reduction in human-linked Earth vibrations - Science Daily,https://www.sciencedaily.com/releases/2020/07/200723143728.htm," href=""https://www.sciencedaily.com/releases/2020/07/200723143728.htm"" target=""_blank"">COVID-19 lockdown caused 50 percent global reduction in human-linked Earth vibrations</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-07-23 07:00:00+00:00,Science Daily
"Study identifies 21 existing drugs that could treat COVID-19: Multiple drugs improve the activity of remdesivir, a current standard-of-care treatment for COVID-19 - Science Daily",https://www.sciencedaily.com/releases/2020/07/200724104221.htm," href=""https://www.sciencedaily.com/releases/2020/07/200724104221.htm"" target=""_blank"">Study identifies 21 existing drugs that could treat COVID-19: Multiple drugs improve the activity of remdesivir, a current standard-of-care treatment for COVID-19</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-07-24 07:00:00+00:00,Science Daily
Researchers speed up gold-standard COVID-19 diagnostic test: Portable test produces results in 36 minutes; works for dengue and other viruses as well - Science Daily,https://www.sciencedaily.com/releases/2020/07/200727114659.htm," href=""https://www.sciencedaily.com/releases/2020/07/200727114659.htm"" target=""_blank"">Researchers speed up gold-standard COVID-19 diagnostic test: Portable test produces results in 36 minutes; works for dengue and other viruses as well</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-07-27 07:00:00+00:00,Science Daily
"Engineers demonstrate next-generation solar cells can take the heat, maintain efficiency - Science Daily",https://www.sciencedaily.com/releases/2020/05/200504165745.htm," href=""https://www.sciencedaily.com/releases/2020/05/200504165745.htm"" target=""_blank"">Engineers demonstrate next-generation solar cells can take the heat, maintain efficiency</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-05-04 07:00:00+00:00,Science Daily
Role of lipid rafts in virus infiltration - Science Daily,https://www.sciencedaily.com/releases/2020/06/200615115719.htm," href=""https://www.sciencedaily.com/releases/2020/06/200615115719.htm"" target=""_blank"">Role of lipid rafts in virus infiltration</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-06-15 07:00:00+00:00,Science Daily
Measuring ocean acidification along US coasts - Science Daily,https://www.sciencedaily.com/releases/2020/06/200601134550.htm," href=""https://www.sciencedaily.com/releases/2020/06/200601134550.htm"" target=""_blank"">Measuring ocean acidification along US coasts</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-06-01 07:00:00+00:00,Science Daily
RETRACTION: Study on chloroquine and hydroxychloroquine in COVID-19 patients - Science Daily,https://www.sciencedaily.com/releases/2020/05/200522113712.htm," href=""https://www.sciencedaily.com/releases/2020/05/200522113712.htm"" target=""_blank"">RETRACTION: Study on chloroquine and hydroxychloroquine in COVID-19 patients</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-05-22 07:00:00+00:00,Science Daily
"Stroke rates among COVID-19 patients are low, but cases are more severe: Overall stroke hospital admissions are down globally - Science Daily",https://www.sciencedaily.com/releases/2020/05/200521124648.htm," href=""https://www.sciencedaily.com/releases/2020/05/200521124648.htm"" target=""_blank"">Stroke rates among COVID-19 patients are low, but cases are more severe: Overall stroke hospital admissions are down globally</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-05-21 07:00:00+00:00,Science Daily
Discovery about the edge of fusion plasma could help realize fusion power - Science Daily,https://www.sciencedaily.com/releases/2020/05/200522095455.htm," href=""https://www.sciencedaily.com/releases/2020/05/200522095455.htm"" target=""_blank"">Discovery about the edge of fusion plasma could help realize fusion power</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-05-22 07:00:00+00:00,Science Daily
Further evidence does not support hydroxychloroquine for patients with COVID-19: Adverse events were more common in those receiving the drug - Science Daily,https://www.sciencedaily.com/releases/2020/05/200515174441.htm," href=""https://www.sciencedaily.com/releases/2020/05/200515174441.htm"" target=""_blank"">Further evidence does not support hydroxychloroquine for patients with COVID-19: Adverse events were more common in those receiving the drug</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-05-15 07:00:00+00:00,Science Daily
"Children rarely transmit COVID-19, doctors write in new commentary: Schools can reopen in fall, they say, if safety guidelines are observed and community transmission is low - Science Daily",https://www.sciencedaily.com/releases/2020/07/200710100934.htm," href=""https://www.sciencedaily.com/releases/2020/07/200710100934.htm"" target=""_blank"">Children rarely transmit COVID-19, doctors write in new commentary: Schools can reopen in fall, they say, if safety guidelines are observed and community transmission is low</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-07-10 07:00:00+00:00,Science Daily
Protecting bays from ocean acidification: Research shows that submerged vegetation helps to offset Chesapeake Bay acidification - Science Daily,https://www.sciencedaily.com/releases/2020/06/200612172206.htm," href=""https://www.sciencedaily.com/releases/2020/06/200612172206.htm"" target=""_blank"">Protecting bays from ocean acidification: Research shows that submerged vegetation helps to offset Chesapeake Bay acidification</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-06-12 07:00:00+00:00,Science Daily
"Butterfly genomics: Monarchs migrate and fly differently, but meet up and mate: A genome-wide comparison of eastern and western monarchs - Science Daily",https://www.sciencedaily.com/releases/2020/07/200729124418.htm," href=""https://www.sciencedaily.com/releases/2020/07/200729124418.htm"" target=""_blank"">Butterfly genomics: Monarchs migrate and fly differently, but meet up and mate: A genome-wide comparison of eastern and western monarchs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-07-29 07:00:00+00:00,Science Daily
Quantum material research facilitates discovery of better materials - Science Daily,https://www.sciencedaily.com/releases/2020/06/200616113910.htm," href=""https://www.sciencedaily.com/releases/2020/06/200616113910.htm"" target=""_blank"">Quantum material research facilitates discovery of better materials</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-06-16 07:00:00+00:00,Science Daily
Gold mining restricts Amazon rainforest recovery - Science Daily,https://www.sciencedaily.com/releases/2020/06/200629090012.htm," href=""https://www.sciencedaily.com/releases/2020/06/200629090012.htm"" target=""_blank"">Gold mining restricts Amazon rainforest recovery</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-06-29 07:00:00+00:00,Science Daily
New report examines challenges and implications of false-negative COVID-19 tests - Science Daily,https://www.sciencedaily.com/releases/2020/06/200605140508.htm," href=""https://www.sciencedaily.com/releases/2020/06/200605140508.htm"" target=""_blank"">New report examines challenges and implications of false-negative COVID-19 tests</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-06-05 07:00:00+00:00,Science Daily
Earliest humans stayed at the Americas 'oldest hotel' in Mexican cave - Science Daily,https://www.sciencedaily.com/releases/2020/07/200722112726.htm," href=""https://www.sciencedaily.com/releases/2020/07/200722112726.htm"" target=""_blank"">Earliest humans stayed at the Americas 'oldest hotel' in Mexican cave</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-07-22 07:00:00+00:00,Science Daily
Wet wipes and sanitary products found to be microplastic pollutants in Irish waters - Science Daily,https://www.sciencedaily.com/releases/2020/06/200623104234.htm," href=""https://www.sciencedaily.com/releases/2020/06/200623104234.htm"" target=""_blank"">Wet wipes and sanitary products found to be microplastic pollutants in Irish waters</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-06-23 07:00:00+00:00,Science Daily
Study: Some things matter more than class size when it comes to student success - Inside Higher Ed,https://www.insidehighered.com/news/2020/06/18/study-some-things-matter-more-class-size-when-it-comes-student-success," href=""https://www.insidehighered.com/news/2020/06/18/study-some-things-matter-more-class-size-when-it-comes-student-success"" target=""_blank"">Study: Some things matter more than class size when it comes to student success</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Inside Higher Ed</font",2020-06-18 07:00:00+00:00,Inside Higher Ed
"Pandemic likely to cause long-term health problems, study finds - Science Daily",https://www.sciencedaily.com/releases/2020/05/200520191417.htm," href=""https://www.sciencedaily.com/releases/2020/05/200520191417.htm"" target=""_blank"">Pandemic likely to cause long-term health problems, study finds</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-05-20 07:00:00+00:00,Science Daily
Matching fossil fuel emissions to carbon-14 measurements - Science Daily,https://www.sciencedaily.com/releases/2020/06/200602110123.htm," href=""https://www.sciencedaily.com/releases/2020/06/200602110123.htm"" target=""_blank"">Matching fossil fuel emissions to carbon-14 measurements</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-06-02 07:00:00+00:00,Science Daily
US plans to cancel visas for students with ties to universities connected to Chinese military - Inside Higher Ed,https://www.insidehighered.com/news/2020/05/29/us-plans-cancel-visas-students-ties-universities-connected-chinese-military," href=""https://www.insidehighered.com/news/2020/05/29/us-plans-cancel-visas-students-ties-universities-connected-chinese-military"" target=""_blank"">US plans to cancel visas for students with ties to universities connected to Chinese military</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Inside Higher Ed</font",2020-05-29 07:00:00+00:00,Inside Higher Ed
Using the past to predict the future: The case of Typhoon Hagibis - Science Daily,https://www.sciencedaily.com/releases/2020/07/200716101559.htm," href=""https://www.sciencedaily.com/releases/2020/07/200716101559.htm"" target=""_blank"">Using the past to predict the future: The case of Typhoon Hagibis</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-07-16 07:00:00+00:00,Science Daily
Low-income workers disproportionally affected by COVID-19 - Science Daily,https://www.sciencedaily.com/releases/2020/04/200430191258.htm," href=""https://www.sciencedaily.com/releases/2020/04/200430191258.htm"" target=""_blank"">Low-income workers disproportionally affected by COVID-19</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-05-01 07:00:00+00:00,Science Daily
"Programmable balloons pave the way for new shape-morphing devices: Kirigami balloons could be used in medical devices, soft robotics - Science Daily",https://www.sciencedaily.com/releases/2020/07/200708121417.htm," href=""https://www.sciencedaily.com/releases/2020/07/200708121417.htm"" target=""_blank"">Programmable balloons pave the way for new shape-morphing devices: Kirigami balloons could be used in medical devices, soft robotics</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-07-08 07:00:00+00:00,Science Daily
Can COVID-19 spread through fecal matter? Studies indicate genetic material of virus showing up in stool - Science Daily,https://www.sciencedaily.com/releases/2020/05/200514131710.htm," href=""https://www.sciencedaily.com/releases/2020/05/200514131710.htm"" target=""_blank"">Can COVID-19 spread through fecal matter? Studies indicate genetic material of virus showing up in stool</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-05-14 07:00:00+00:00,Science Daily
Author discusses his book on graduate school and academic careers - Inside Higher Ed,https://www.insidehighered.com/news/2020/05/01/author-discusses-his-book-graduate-school-and-academic-careers," href=""https://www.insidehighered.com/news/2020/05/01/author-discusses-his-book-graduate-school-and-academic-careers"" target=""_blank"">Author discusses his book on graduate school and academic careers</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Inside Higher Ed</font",2020-05-01 07:00:00+00:00,Inside Higher Ed
A list of practical ways non-Black faculty members can help dismantle educational inequities (opinion) - Inside Higher Ed,https://www.insidehighered.com/advice/2020/07/01/list-practical-ways-non-black-faculty-members-can-help-dismantle-educational," href=""https://www.insidehighered.com/advice/2020/07/01/list-practical-ways-non-black-faculty-members-can-help-dismantle-educational"" target=""_blank"">A list of practical ways non-Black faculty members can help dismantle educational inequities (opinion)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Inside Higher Ed</font",2020-07-01 07:00:00+00:00,Inside Higher Ed
Study: 35 percent of excess deaths in pandemic's early months tied to causes other than COVID-19 - Science Daily,https://www.sciencedaily.com/releases/2020/07/200701125506.htm," href=""https://www.sciencedaily.com/releases/2020/07/200701125506.htm"" target=""_blank"">Study: 35 percent of excess deaths in pandemic's early months tied to causes other than COVID-19</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-07-01 07:00:00+00:00,Science Daily
Researchers turn algae leftovers into renewable products with flare - Science Daily,https://www.sciencedaily.com/releases/2020/05/200512092757.htm," href=""https://www.sciencedaily.com/releases/2020/05/200512092757.htm"" target=""_blank"">Researchers turn algae leftovers into renewable products with flare</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-05-12 07:00:00+00:00,Science Daily
Scientists identify targets for COVID-19 vaccine using cancer immunotherapy tools: The strategy would help generate a vaccine that would protect people across the population - Science Daily,https://www.sciencedaily.com/releases/2020/06/200608192508.htm," href=""https://www.sciencedaily.com/releases/2020/06/200608192508.htm"" target=""_blank"">Scientists identify targets for COVID-19 vaccine using cancer immunotherapy tools: The strategy would help generate a vaccine that would protect people across the population</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-06-08 07:00:00+00:00,Science Daily
"Why governments have the right to require masks in public: Experts say mask rules, like smoking bans, protect workers - Science Daily",https://www.sciencedaily.com/releases/2020/07/200716101617.htm," href=""https://www.sciencedaily.com/releases/2020/07/200716101617.htm"" target=""_blank"">Why governments have the right to require masks in public: Experts say mask rules, like smoking bans, protect workers</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-07-16 07:00:00+00:00,Science Daily
title,link,description,date,source
A year of surprising science from NASA's InSight Mars mission: New papers summarize the lander's findings above and below the surface of the Red Planet - Science Daily,https://www.sciencedaily.com/releases/2020/02/200224151502.htm," href=""https://www.sciencedaily.com/releases/2020/02/200224151502.htm"" target=""_blank"">A year of surprising science from NASA's InSight Mars mission: New papers summarize the lander's findings above and below the surface of the Red Planet</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-02-24 08:00:00+00:00,Science Daily
Russia aims to revive science after era of stagnation - Nature.com,https://www.nature.com/articles/d41586-020-00753-7," href=""https://www.nature.com/articles/d41586-020-00753-7"" target=""_blank"">Russia aims to revive science after era of stagnation</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nature.com</font",2020-03-18 07:00:00+00:00,Nature.com
Early journal submission data suggest COVID-19 is tanking women's research productivity - Inside Higher Ed,https://www.insidehighered.com/news/2020/04/21/early-journal-submission-data-suggest-covid-19-tanking-womens-research-productivity," href=""https://www.insidehighered.com/news/2020/04/21/early-journal-submission-data-suggest-covid-19-tanking-womens-research-productivity"" target=""_blank"">Early journal submission data suggest COVID-19 is tanking women's research productivity</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Inside Higher Ed</font",2020-04-21 07:00:00+00:00,Inside Higher Ed
"COVID-19 vaccine candidate shows promise, research shows - Science Daily",https://www.sciencedaily.com/releases/2020/04/200402144508.htm," href=""https://www.sciencedaily.com/releases/2020/04/200402144508.htm"" target=""_blank"">COVID-19 vaccine candidate shows promise, research shows</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-04-02 07:00:00+00:00,Science Daily
Drones could still be a threat to public safety -- New research improves drone detection: Researchers are aiming to set up an open drone database to help design radar systems and drone detection techniques - Science Daily,https://www.sciencedaily.com/releases/2020/03/200318104417.htm," href=""https://www.sciencedaily.com/releases/2020/03/200318104417.htm"" target=""_blank"">Drones could still be a threat to public safety -- New research improves drone detection: Researchers are aiming to set up an open drone database to help design radar systems and drone detection techniques</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-03-18 07:00:00+00:00,Science Daily
How to continue to push your research forward while staying home during the pandemic (opinion) - Inside Higher Ed,https://www.insidehighered.com/advice/2020/04/02/how-continue-push-your-research-forward-while-staying-home-during-pandemic-opinion," href=""https://www.insidehighered.com/advice/2020/04/02/how-continue-push-your-research-forward-while-staying-home-during-pandemic-opinion"" target=""_blank"">How to continue to push your research forward while staying home during the pandemic (opinion)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Inside Higher Ed</font",2020-04-02 07:00:00+00:00,Inside Higher Ed
Study finds remdesivir effective against a key enzyme of coronavirus that causes COVID-19: Remdesivir already in human trials in search for treatment of deadly disease - Science Daily,https://www.sciencedaily.com/releases/2020/04/200413144055.htm," href=""https://www.sciencedaily.com/releases/2020/04/200413144055.htm"" target=""_blank"">Study finds remdesivir effective against a key enzyme of coronavirus that causes COVID-19: Remdesivir already in human trials in search for treatment of deadly disease</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-04-13 07:00:00+00:00,Science Daily
German research institution offers cash for null results - Inside Higher Ed,https://www.insidehighered.com/news/2020/02/14/german-research-institution-offers-cash-null-results," href=""https://www.insidehighered.com/news/2020/02/14/german-research-institution-offers-cash-null-results"" target=""_blank"">German research institution offers cash for null results</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Inside Higher Ed</font",2020-02-14 08:00:00+00:00,Inside Higher Ed
The genetic quest to understand COVID-19: Unlocking the genetic code of the novel coronavirus will help us prevent other diseases - Science Daily,https://www.sciencedaily.com/releases/2020/03/200326144357.htm," href=""https://www.sciencedaily.com/releases/2020/03/200326144357.htm"" target=""_blank"">The genetic quest to understand COVID-19: Unlocking the genetic code of the novel coronavirus will help us prevent other diseases</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-03-26 07:00:00+00:00,Science Daily
Foxglove plants produce compounds used in heart medicine; can science do it better? - Science Daily,https://www.sciencedaily.com/releases/2020/04/200413115908.htm," href=""https://www.sciencedaily.com/releases/2020/04/200413115908.htm"" target=""_blank"">Foxglove plants produce compounds used in heart medicine; can science do it better?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-04-13 07:00:00+00:00,Science Daily
"Researchers develop smaller, lighter radiation shielding - Science Daily",https://www.sciencedaily.com/releases/2020/02/200212121957.htm," href=""https://www.sciencedaily.com/releases/2020/02/200212121957.htm"" target=""_blank"">Researchers develop smaller, lighter radiation shielding</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-02-12 08:00:00+00:00,Science Daily
New research unpicks root causes of separation anxiety in dogs - Science Daily,https://www.sciencedaily.com/releases/2020/03/200318104429.htm," href=""https://www.sciencedaily.com/releases/2020/03/200318104429.htm"" target=""_blank"">New research unpicks root causes of separation anxiety in dogs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-03-18 07:00:00+00:00,Science Daily
"One small grain of moon dust, one giant leap for lunar studies - Science Daily",https://www.sciencedaily.com/releases/2020/02/200207095427.htm," href=""https://www.sciencedaily.com/releases/2020/02/200207095427.htm"" target=""_blank"">One small grain of moon dust, one giant leap for lunar studies</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-02-07 08:00:00+00:00,Science Daily
"Modern humans, Neanderthals share a tangled genetic history, study affirms: New research adds to growing evidence that our ancestors interbred with Neanderthals at multiple times in history - Science Daily",https://www.sciencedaily.com/releases/2020/04/200401150821.htm," href=""https://www.sciencedaily.com/releases/2020/04/200401150821.htm"" target=""_blank"">Modern humans, Neanderthals share a tangled genetic history, study affirms: New research adds to growing evidence that our ancestors interbred with Neanderthals at multiple times in history</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-04-01 07:00:00+00:00,Science Daily
New research sheds light on potentially negative effects of cannabis - Science Daily,https://www.sciencedaily.com/releases/2020/03/200330130543.htm," href=""https://www.sciencedaily.com/releases/2020/03/200330130543.htm"" target=""_blank"">New research sheds light on potentially negative effects of cannabis</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-03-30 07:00:00+00:00,Science Daily
How institutions are approaching scientific research during COVID-19 - Inside Higher Ed,https://www.insidehighered.com/news/2020/03/18/how-institutions-are-approaching-scientific-research-during-covid-19," href=""https://www.insidehighered.com/news/2020/03/18/how-institutions-are-approaching-scientific-research-during-covid-19"" target=""_blank"">How institutions are approaching scientific research during COVID-19</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Inside Higher Ed</font",2020-03-18 07:00:00+00:00,Inside Higher Ed
Promising advance in depression research: Identification of key protein may lead to more effective anti-depressants - Science Daily,https://www.sciencedaily.com/releases/2020/04/200408113245.htm," href=""https://www.sciencedaily.com/releases/2020/04/200408113245.htm"" target=""_blank"">Promising advance in depression research: Identification of key protein may lead to more effective anti-depressants</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-04-08 07:00:00+00:00,Science Daily
Possible coronavirus drug identified: Ivermectin stops SARS-CoV-2 virus growing in cell culture - Science Daily,https://www.sciencedaily.com/releases/2020/04/200403115115.htm," href=""https://www.sciencedaily.com/releases/2020/04/200403115115.htm"" target=""_blank"">Possible coronavirus drug identified: Ivermectin stops SARS-CoV-2 virus growing in cell culture</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-04-03 07:00:00+00:00,Science Daily
"Consider workplace AI's impact before it's too late, study says - Science Daily",https://www.sciencedaily.com/releases/2020/02/200213141557.htm," href=""https://www.sciencedaily.com/releases/2020/02/200213141557.htm"" target=""_blank"">Consider workplace AI's impact before it's too late, study says</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-02-13 08:00:00+00:00,Science Daily
One-third of plant and animal species could be gone in 50 years - Science Daily,https://www.sciencedaily.com/releases/2020/02/200212150146.htm," href=""https://www.sciencedaily.com/releases/2020/02/200212150146.htm"" target=""_blank"">One-third of plant and animal species could be gone in 50 years</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-02-12 08:00:00+00:00,Science Daily
Sulfur 'spices' alien atmospheres - Science Daily,https://www.sciencedaily.com/releases/2020/04/200406140104.htm," href=""https://www.sciencedaily.com/releases/2020/04/200406140104.htm"" target=""_blank"">Sulfur 'spices' alien atmospheres</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-04-06 07:00:00+00:00,Science Daily
"Sitting, squatting, and the evolutionary biology of human inactivity - pnas.org",https://www.pnas.org/content/117/13/7115," href=""https://www.pnas.org/content/117/13/7115"" target=""_blank"">Sitting, squatting, and the evolutionary biology of human inactivity</a>&nbsp;&nbsp;<font color=""#6f6f6f"">pnas.org</font",2020-03-09 07:00:00+00:00,pnas.org
Artificial intelligence can help some businesses but may not work for others: Research shows that not all types of service firms are equally suited to automation - Science Daily,https://www.sciencedaily.com/releases/2020/03/200331130049.htm," href=""https://www.sciencedaily.com/releases/2020/03/200331130049.htm"" target=""_blank"">Artificial intelligence can help some businesses but may not work for others: Research shows that not all types of service firms are equally suited to automation</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-03-31 07:00:00+00:00,Science Daily
Oldest ever human genetic evidence clarifies dispute over our ancestors - Science Daily,https://www.sciencedaily.com/releases/2020/04/200401111657.htm," href=""https://www.sciencedaily.com/releases/2020/04/200401111657.htm"" target=""_blank"">Oldest ever human genetic evidence clarifies dispute over our ancestors</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Science Daily</font",2020-04-01 07:00:00+00:00,Science Daily
